COMPANY_ID,A_NO,FILE_URL,
"1262436","A77390625","http://www.canpages.ca/printad/COB11/A77390625.swf",
"1262436","A77390626","http://www.canpages.ca/printad/COB11/A77390626.swf",
"1262459","A77387076","http://www.canpages.ca/printad/COB11/A77387076.swf",
"1262459","A77387077","http://www.canpages.ca/printad/COB11/A77387077.swf",
"1262884","A77198523","http://www.canpages.ca/printad/BEL11/A77198523.swf",
"1262969","A77369618","http://www.canpages.ca/printad/COB11/A77369618.swf",
"1263517","A77285975","http://www.canpages.ca/printad/BEL11/A77285975.swf",
"1263517","A77285976","http://www.canpages.ca/printad/BEL11/A77285976.swf",
"1263517","A77285977","http://www.canpages.ca/printad/BEL11/A77285977.swf",
"1263900","A77272910","http://www.canpages.ca/printad/BEL11/A77272910.swf",
"1264184","A77283074","http://www.canpages.ca/printad/BEL11/A77283074.swf",
"1264249","A77284918","http://www.canpages.ca/printad/BEL11/A77284918.swf",
"1264450","A77287439","http://www.canpages.ca/printad/BEL11/A77287439.swf",
"1264994","A77326082","http://www.canpages.ca/printad/HAL11/A77326082.swf",
"1265134","A77259187","http://www.canpages.ca/printad/HAL11/A77259187.swf",
"1265342","A77262272","http://www.canpages.ca/printad/HAL11/A77262272.swf",
"1265638","A77272942","http://www.canpages.ca/printad/PET11/A77272942.swf",
"1266175","A77369543","http://www.canpages.ca/printad/PET11/A77369543.swf",
"1266175","A77369544","http://www.canpages.ca/printad/PET11/A77369544.swf",
"1266254","A77355502","http://www.canpages.ca/printad/PET11/A77355502.swf",
"1267909","A77315252","http://www.canpages.ca/printad/HAL11/A77315252.swf",
"1267909","A77315253","http://www.canpages.ca/printad/AJP11/A77315253.swf",
"1267909","A77315254","http://www.canpages.ca/printad/OSH11/A77315254.swf",
"1267909","A77360416","http://www.canpages.ca/printad/PET11/A77360416.swf",
"1268230","A77350872","http://www.canpages.ca/printad/PET11/A77350872.swf",
"1268230","A77350874","http://www.canpages.ca/printad/PET11/A77350874.swf",
"1268470","A77298784","http://www.canpages.ca/printad/HAL11/A77298784.swf",
"1268511","A77297933","http://www.canpages.ca/printad/HAL11/A77297933.swf",
"1268545","A77258342","http://www.canpages.ca/printad/HAL11/A77258342.swf",
"1268558","A77279574","http://www.canpages.ca/printad/HAL11/A77279574.swf",
"1268558","A77279575","http://www.canpages.ca/printad/HAL11/A77279575.swf",
"1268612","A77257923","http://www.canpages.ca/printad/HAL11/A77257923.swf",
"1268615","A77324153","http://www.canpages.ca/printad/HAL11/A77324153.swf",
"1268615","A77324154","http://www.canpages.ca/printad/HAL11/A77324154.swf",
"1268615","A77324155","http://www.canpages.ca/printad/HAL11/A77324155.swf",
"1268615","A77324156","http://www.canpages.ca/printad/HAL11/A77324156.swf",
"1268653","A77255632","http://www.canpages.ca/printad/HAL11/A77255632.swf",
"1268653","A77255633","http://www.canpages.ca/printad/HAL11/A77255633.swf",
"1268722","A77257064","http://www.canpages.ca/printad/HAL11/A77257064.swf",
"1269118","A77329122","http://www.canpages.ca/printad/HAL11/A77329122.swf",
"1269211","A77297547","http://www.canpages.ca/printad/HAL11/A77297547.swf",
"1269229","A77255652","http://www.canpages.ca/printad/HAL11/A77255652.swf",
"1269231","A77322423","http://www.canpages.ca/printad/HAL11/A77322423.swf",
"1269231","A77322424","http://www.canpages.ca/printad/HAL11/A77322424.swf",
"1269264","A77328998","http://www.canpages.ca/printad/HAL11/A77328998.swf",
"1269264","A77328999","http://www.canpages.ca/printad/HAL11/A77328999.swf",
"1269320","A77330152","http://www.canpages.ca/printad/HAL11/A77330152.swf",
"1306520","A77279532","http://www.canpages.ca/printad/BEL11/A77279532.swf",
"1306520","A77279533","http://www.canpages.ca/printad/BEL11/A77279533.swf",
"1306891","A77292356","http://www.canpages.ca/printad/BEL11/A77292356.swf",
"1306898","A77292665","http://www.canpages.ca/printad/BEL11/A77292665.swf",
"1306898","A77292666","http://www.canpages.ca/printad/BEL11/A77292666.swf",
"1307089","A77312588","http://www.canpages.ca/printad/BEL11/A77312588.swf",
"1307114","A77320923","http://www.canpages.ca/printad/AJP11/A77320923.swf",
"1307164","A77300016","http://www.canpages.ca/printad/BEL11/A77300016.swf",
"1307227","A77312041","http://www.canpages.ca/printad/BEL11/A77312041.swf",
"1307259","A77285363","http://www.canpages.ca/printad/BEL11/A77285363.swf",
"1307629","A77275974","http://www.canpages.ca/printad/BEL11/A77275974.swf",
"1307701","A77285111","http://www.canpages.ca/printad/BEL11/A77285111.swf",
"1307701","A77285232","http://www.canpages.ca/printad/BEL11/A77285232.swf",
"1307873","A77295835","http://www.canpages.ca/printad/BEL11/A77295835.swf",
"1307873","A77295836","http://www.canpages.ca/printad/BEL11/A77295836.swf",
"1307873","A77295837","http://www.canpages.ca/printad/BEL11/A77295837.swf",
"1307873","A77295838","http://www.canpages.ca/printad/BEL11/A77295838.swf",
"1307873","A77295839","http://www.canpages.ca/printad/BEL11/A77295839.swf",
"1307873","A77295840","http://www.canpages.ca/printad/BEL11/A77295840.swf",
"1308054","A77285093","http://www.canpages.ca/printad/BEL11/A77285093.swf",
"1308054","A77285094","http://www.canpages.ca/printad/BEL11/A77285094.swf",
"1308054","A77285095","http://www.canpages.ca/printad/BEL11/A77285095.swf",
"1308054","A77285096","http://www.canpages.ca/printad/BEL11/A77285096.swf",
"1308054","A77285097","http://www.canpages.ca/printad/BEL11/A77285097.swf",
"1308117","A77276759","http://www.canpages.ca/printad/BEL11/A77276759.swf",
"1308135","A77285974","http://www.canpages.ca/printad/BEL11/A77285974.swf",
"1308206","A77282936","http://www.canpages.ca/printad/BEL11/A77282936.swf",
"1308478","A77282786","http://www.canpages.ca/printad/BEL11/A77282786.swf",
"1308478","A77282787","http://www.canpages.ca/printad/BEL11/A77282787.swf",
"1308531","A77096992","http://www.canpages.ca/printad/TOR09/A77096992.swf",
"1308531","A77285285","http://www.canpages.ca/printad/BEL11/A77285285.swf",
"1308531","A77285286","http://www.canpages.ca/printad/BEL11/A77285286.swf",
"1308531","A77285287","http://www.canpages.ca/printad/BEL11/A77285287.L.swf",
"1308531","A77285287","http://www.canpages.ca/printad/BEL11/A77285287.R.swf",
"1308531","A77285288","http://www.canpages.ca/printad/BEL11/A77285288.swf",
"1308626","A77306320","http://www.canpages.ca/printad/BEL11/A77306320.swf",
"1308714","A77285762","http://www.canpages.ca/printad/BEL11/A77285762.swf",
"1308714","A77285763","http://www.canpages.ca/printad/BEL11/A77285763.swf",
"1308716","A77282640","http://www.canpages.ca/printad/BEL11/A77282640.swf",
"1308716","A77282641","http://www.canpages.ca/printad/BEL11/A77282641.swf",
"1308746","A77286273","http://www.canpages.ca/printad/BEL11/A77286273.swf",
"1308923","A77291797","http://www.canpages.ca/printad/BEL11/A77291797.swf",
"1308990","A77282888","http://www.canpages.ca/printad/BEL11/A77282888.swf",
"1308990","A77282889","http://www.canpages.ca/printad/BEL11/A77282889.swf",
"1309046","A77292518","http://www.canpages.ca/printad/BEL11/A77292518.swf",
"1309944","A77296823","http://www.canpages.ca/printad/COB11/A77296823.swf",
"1309951","A77385973","http://www.canpages.ca/printad/COB11/A77385973.swf",
"1309955","A77388833","http://www.canpages.ca/printad/COB11/A77388833.swf",
"1309964","A77361112","http://www.canpages.ca/printad/COB11/A77361112.swf",
"1309964","A77361113","http://www.canpages.ca/printad/COB11/A77361113.swf",
"1310041","A77372462","http://www.canpages.ca/printad/COB11/A77372462.swf",
"1310093","A77378205","http://www.canpages.ca/printad/COB11/A77378205.swf",
"1310098","A77380102","http://www.canpages.ca/printad/COB11/A77380102.swf",
"1310142","A77382615","http://www.canpages.ca/printad/COB11/A77382615.swf",
"1310271","A77386182","http://www.canpages.ca/printad/COB11/A77386182.swf",
"1310271","A77386183","http://www.canpages.ca/printad/COB11/A77386183.swf",
"1310271","A77386184","http://www.canpages.ca/printad/COB11/A77386184.swf",
"1310271","A77386185","http://www.canpages.ca/printad/COB11/A77386185.swf",
"1310324","A77369391","http://www.canpages.ca/printad/COB11/A77369391.swf",
"1310359","A77378204","http://www.canpages.ca/printad/COB11/A77378204.swf",
"1310421","A77390506","http://www.canpages.ca/printad/COB11/A77390506.swf",
"1310421","A77390507","http://www.canpages.ca/printad/COB11/A77390507.swf",
"1310454","A77382516","http://www.canpages.ca/printad/COB11/A77382516.swf",
"1310475","A77386493","http://www.canpages.ca/printad/COB11/A77386493.swf",
"1310614","A77391866","http://www.canpages.ca/printad/COB11/A77391866.swf",
"1310970","A77357203","http://www.canpages.ca/printad/PET11/A77357203.swf",
"1311236","A77369346","http://www.canpages.ca/printad/PET11/A77369346.swf",
"1311236","A77369347","http://www.canpages.ca/printad/PET11/A77369347.swf",
"1311277","A77342152","http://www.canpages.ca/printad/PET11/A77342152.swf",
"1311776","A77369446","http://www.canpages.ca/printad/PET11/A77369446.swf",
"1311776","A77369447","http://www.canpages.ca/printad/PET11/A77369447.swf",
"1311884","A77369424","http://www.canpages.ca/printad/PET11/A77369424.swf",
"1312018","A77362337","http://www.canpages.ca/printad/PET11/A77362337.swf",
"1312018","A77362338","http://www.canpages.ca/printad/PET11/A77362338.swf",
"1312173","A77361745","http://www.canpages.ca/printad/PET11/A77361745.swf",
"1312469","A77349358","http://www.canpages.ca/printad/PET11/A77349358.swf",
"1312469","A77349359","http://www.canpages.ca/printad/PET11/A77349359.swf",
"1312528","A77350611","http://www.canpages.ca/printad/PET11/A77350611.swf",
"1312994","A77316323","http://www.canpages.ca/printad/PET11/A77316323.swf",
"1312994","A77316324","http://www.canpages.ca/printad/PET11/A77316324.swf",
"1313183","A77358268","http://www.canpages.ca/printad/PET11/A77358268.swf",
"1313360","A77357928","http://www.canpages.ca/printad/PET11/A77357928.swf",
"1313360","A77357929","http://www.canpages.ca/printad/PET11/A77357929.swf",
"1313863","A77354280","http://www.canpages.ca/printad/PET11/A77354280.swf",
"1313863","A77354281","http://www.canpages.ca/printad/COB11/A77354281.swf",
"1314224","A77354464","http://www.canpages.ca/printad/PET11/A77354464.swf",
"1314232","A77364651","http://www.canpages.ca/printad/PET11/A77364651.swf",
"1314325","A77331762","http://www.canpages.ca/printad/PET11/A77331762.swf",
"1314586","A77330860","http://www.canpages.ca/printad/HAL11/A77330860.swf",
"1314667","A77367170","http://www.canpages.ca/printad/PET11/A77367170.swf",
"1314939","A77348600","http://www.canpages.ca/printad/PET11/A77348600.swf",
"1316849","A77360716","http://www.canpages.ca/printad/NMK11/A77360716.swf",
"1317075","A77406738","http://www.canpages.ca/printad/ALS12/A77406738.swf",
"1317254","A77365575","http://www.canpages.ca/printad/NMK11/A77365575.swf",
"1317287","A77314735","http://www.canpages.ca/printad/NMK11/A77314735.swf",
"1317735","A77397244","http://www.canpages.ca/printad/CAL12/A77397244.swf",
"1318099","A77398640","http://www.canpages.ca/printad/ABT12/A77398640.swf",
"1318099","A77398640","http://www.canpages.ca/printad/ALS12/A77398640.swf",
"1318118","A77392563","http://www.canpages.ca/printad/ALS12/A77392563.swf",
"1318156","A77427102","http://www.canpages.ca/printad/ALS12/A77427102.swf",
"1318177","A77403783","http://www.canpages.ca/printad/ALS12/A77403783.swf",
"1318261","A77314814","http://www.canpages.ca/printad/NMK11/A77314814.swf",
"1318261","A77314818","http://www.canpages.ca/printad/WDB11/A77314818.swf",
"1318461","A77415792","http://www.canpages.ca/printad/MRK12/A77415792.swf",
"1318461","A77415793","http://www.canpages.ca/printad/RMH12/A77415793.swf",
"1318599","A77372837","http://www.canpages.ca/printad/ORL11/A77372837.swf",
"1318599","A77372838","http://www.canpages.ca/printad/ORL11/A77372838.swf",
"1318667","A77368893","http://www.canpages.ca/printad/ORL11/A77368893.swf",
"1318667","A77368894","http://www.canpages.ca/printad/ORL11/A77368894.swf",
"1318691","A77370082","http://www.canpages.ca/printad/PET11/A77370082.swf",
"1318691","A77370865","http://www.canpages.ca/printad/ORL11/A77370865.swf",
"1319245","A77362053","http://www.canpages.ca/printad/MDP11/A77362053.swf",
"1319310","A77363216","http://www.canpages.ca/printad/MDP11/A77363216.swf",
"1319613","A77426735","http://www.canpages.ca/printad/ALS12/A77426735.swf",
"1319853","A77346327","http://www.canpages.ca/printad/BRR11/A77346327.swf",
"1319977","A77351765","http://www.canpages.ca/printad/NMK11/A77351765.swf",
"1320064","A77222443","http://www.canpages.ca/printad/BRR11/A77222443.swf",
"1320064","A77222444","http://www.canpages.ca/printad/BRR11/A77222444.swf",
"1320064","A77340231","http://www.canpages.ca/printad/ORL11/A77340231.swf",
"1320064","A77340273","http://www.canpages.ca/printad/COL11/A77340273.swf",
"1320064","A77340275","http://www.canpages.ca/printad/MDP11/A77340275.swf",
"1320189","A77206922","http://www.canpages.ca/printad/BRR11/A77206922.swf",
"1320255","A77342723","http://www.canpages.ca/printad/BRR11/A77342723.swf",
"1320353","A77366073","http://www.canpages.ca/printad/MDP11/A77366073.swf",
"1320365","A77287552","http://www.canpages.ca/printad/BRR11/A77287552.swf",
"1320551","A77310885","http://www.canpages.ca/printad/BRR11/A77310885.swf",
"1320551","A77310886","http://www.canpages.ca/printad/BRR11/A77310886.swf",
"1320551","A77310887","http://www.canpages.ca/printad/BRR11/A77310887.swf",
"1320562","A77324117","http://www.canpages.ca/printad/BRR11/A77324117.swf",
"1320562","A77324118","http://www.canpages.ca/printad/BRR11/A77324118.swf",
"1320562","A77324119","http://www.canpages.ca/printad/BRR11/A77324119.swf",
"1320983","A77348682","http://www.canpages.ca/printad/COL11/A77348682.swf",
"1320983","A77348683","http://www.canpages.ca/printad/COL11/A77348683.swf",
"1321021","A77378176","http://www.canpages.ca/printad/COL11/A77378176.swf",
"1321326","A77420670","http://www.canpages.ca/printad/ALS12/A77420670.swf",
"1321470","A77333230","http://www.canpages.ca/printad/BRR11/A77333230.swf",
"1321797","A77359994","http://www.canpages.ca/printad/COL11/A77359994.swf",
"1322111","A77390067","http://www.canpages.ca/printad/ONG12/A77390067.swf",
"1322229","A77393972","http://www.canpages.ca/printad/ONG12/A77393972.swf",
"1322229","A77393973","http://www.canpages.ca/printad/ONG12/A77393973.swf",
"1322229","A77393974","http://www.canpages.ca/printad/ONG12/A77393974.swf",
"1322710","A77398743","http://www.canpages.ca/printad/ONG12/A77398743.swf",
"1322763","A77384012","http://www.canpages.ca/printad/ONG12/A77384012.swf",
"1322854","A77365324","http://www.canpages.ca/printad/ONG12/A77365324.swf",
"1322865","A77392572","http://www.canpages.ca/printad/ONG12/A77392572.swf",
"1322865","A77392573","http://www.canpages.ca/printad/ONG12/A77392573.swf",
"1322868","A77383707","http://www.canpages.ca/printad/ONG12/A77383707.swf",
"1322902","A77398349","http://www.canpages.ca/printad/ONG12/A77398349.swf",
"1322902","A77398350","http://www.canpages.ca/printad/ONG12/A77398350.swf",
"1322902","A77398351","http://www.canpages.ca/printad/ONG12/A77398351.swf",
"1322940","A77386486","http://www.canpages.ca/printad/ONG12/A77386486.swf",
"1322940","A77386487","http://www.canpages.ca/printad/ONG12/A77386487.swf",
"1322946","A77388764","http://www.canpages.ca/printad/ONG12/A77388764.swf",
"1325427","A77296500","http://www.canpages.ca/printad/NGF11/A77296500.swf",
"1325696","A77297902","http://www.canpages.ca/printad/NGF11/A77297902.swf",
"1325744","A77305476","http://www.canpages.ca/printad/NGF11/A77305476.swf",
"1326852","A77388101","http://www.canpages.ca/printad/COB11/A77388101.swf",
"1326852","A77388162","http://www.canpages.ca/printad/COB11/A77388162.swf",
"1326855","A77378312","http://www.canpages.ca/printad/COB11/A77378312.swf",
"1326942","A77382512","http://www.canpages.ca/printad/COB11/A77382512.swf",
"1326975","A77394042","http://www.canpages.ca/printad/COB11/A77394042.swf",
"1327183","A77387056","http://www.canpages.ca/printad/COB11/A77387056.swf",
"1327184","A77389683","http://www.canpages.ca/printad/COB11/A77389683.swf",
"1327214","A77380134","http://www.canpages.ca/printad/COB11/A77380134.swf",
"1327474","A77302712","http://www.canpages.ca/printad/OSH11/A77302712.swf",
"1327581","A77219742","http://www.canpages.ca/printad/OSH11/A77219742.swf",
"1327617","A77299093","http://www.canpages.ca/printad/OSH11/A77299093.swf",
"1327871","A77300682","http://www.canpages.ca/printad/OSH11/A77300682.swf",
"1327912","A77287982","http://www.canpages.ca/printad/OSH11/A77287982.swf",
"1327912","A77287983","http://www.canpages.ca/printad/COB11/A77287983.swf",
"1327916","A77298762","http://www.canpages.ca/printad/COB11/A77298762.swf",
"1327916","A77298763","http://www.canpages.ca/printad/AJP11/A77298763.swf",
"1327916","A77298764","http://www.canpages.ca/printad/OSH11/A77298764.swf",
"1328154","A77278683","http://www.canpages.ca/printad/OSH11/A77278683.swf",
"1328154","A77278684","http://www.canpages.ca/printad/AJP11/A77278684.swf",
"1328297","A77283392","http://www.canpages.ca/printad/OSH11/A77283392.swf",
"1328438","A77287256","http://www.canpages.ca/printad/AJP11/A77287256.swf",
"1328438","A77287257","http://www.canpages.ca/printad/AJP11/A77287257.swf",
"1328438","A77287258","http://www.canpages.ca/printad/OSH11/A77287258.swf",
"1328438","A77287259","http://www.canpages.ca/printad/OSH11/A77287259.swf",
